symbol,name,tradeCount,tradedDays,averageTradeReturn,winRate,averageWin,averageLoss,profitLossRatio,compoundedSignalReturn,rollingMomentumTrades,tailMomentumTrades
301275,汉朔科技,20,14,0.0006418609558146548,0.4,0.007493998643521793,-0.003926230835990104,1.9087004703919763,0.012426408201947403,19,1
002860,星帅尔,6,3,0.0020581387140568568,0.5,0.007291260090702282,-0.0031749826625885685,2.296472411209234,0.012305039005700458,5,1
600702,舍得酒业,10,5,0.0013381193493543831,0.3,0.01921640637296144,-0.006324003660762927,3.038645675079065,0.01211579079395797,9,1
600360,华微电子,17,10,0.0007804845387347786,0.35294117647058826,0.014400546639103026,-0.006648640243284265,2.1659386148391615,0.011796061357444154,17,0
002422,科伦药业,19,9,0.0006615820445904774,0.5789473684210527,0.00692924203014931,-0.007956450435552917,0.8708961472551141,0.01173818482884581,17,2
300740,水羊股份,12,8,0.0009891355938472515,0.4166666666666667,0.00876313389764738,-0.004563720337438555,1.9201732905846283,0.011498056584104521,11,1
603985,恒润股份,4,1,0.0028167516493650133,0.75,0.003775269528350649,-0.0000588019875918935,64.2030938571728,0.011303446127963745,3,1
000858,五 粮 液,17,9,0.0006919836234957034,0.5882352941176471,0.006476803942620424,-0.007572045403825326,0.8553572512056523,0.011212361239409052,16,1
300018,中元股份,8,4,0.0014367324338941528,0.375,0.012324417153331102,-0.005095878397768016,2.418506917027135,0.011162298687298122,7,1
002064,华峰化学,16,11,0.0007269260682767002,0.5,0.006900863301942839,-0.00544701116538944,1.2669082350686633,0.011149950543075215,16,0
300115,长盈精密,15,11,0.0007885077608465428,0.4666666666666667,0.010394135543751555,-0.007616416549195343,1.364701559665834,0.01100662865535229,15,0
002432,九安医疗,22,13,0.0005282142761491511,0.45454545454545453,0.007499130985209534,-0.005280882981401169,1.4200524820604528,0.010887466970213922,19,3
300873,海晨股份,5,3,0.002194407579402791,0.6,0.007033605679730252,-0.0050643895710884,1.3888358272996448,0.010887317372292316,5,0
603093,南华期货,16,11,0.0007008061038365628,0.4375,0.0072388815047627385,-0.004384363652439351,1.6510677668662828,0.010823166676392049,14,2
002568,百润股份,21,14,0.0005370473084374843,0.47619047619047616,0.006141371705491072,-0.004557793052520322,1.3474441763201772,0.01078358934125645,16,5
600196,复星医药,27,13,0.0004128387842545033,0.4444444444444444,0.005733516055669167,-0.0038437030328772287,1.49166468029069,0.01070988204391865,25,2
600763,通策医疗,3,1,0.003460976792218426,1,0.003460976792218426,,,0.01041653005233889,3,0
603203,快克智能,3,1,0.003476711512018338,0.6666666666666666,0.007601837498600772,-0.0047735404611465295,1.5924946191353597,0.010405981951743248,3,0
603163,圣晖集成,9,4,0.0011845789169091642,0.3333333333333333,0.01117407201022961,-0.0038101676297510596,2.932698268438042,0.010395560127776537,9,0
300121,阳谷华泰,12,7,0.0009046235942280311,0.3333333333333333,0.012438503642504983,-0.004862316429910445,2.558143597152536,0.010181813462977418,10,2
688676,金盘科技,22,12,0.00045265379194613537,0.5909090909090909,0.003377973181620834,-0.0037728075486950963,0.8953473343184908,0.00981868567310773,19,3
002881,美格智能,17,8,0.0006617427773754923,0.35294117647058826,0.011515352569108295,-0.0052584080181151275,2.1898933155126223,0.00980121926390698,15,2
002304,洋河股份,6,4,0.0016469743533526673,0.5,0.008744766048210026,-0.005450817341504692,1.604303630140731,0.009708604080500782,6,0
688049,炬芯科技,11,7,0.0008888944264452821,0.45454545454545453,0.006330814177533362,-0.003646038699461451,1.7363540816142389,0.009604217173733609,10,1
002128,电投能源,26,15,0.00037322525982817073,0.4230769230769231,0.005678508918610669,-0.0035173160899456615,1.6144437330619312,0.009277545723217928,25,1
002169,智光电气,11,7,0.0008714827113954165,0.45454545454545453,0.009784250319808164,-0.006555823628948539,1.4924517304894944,0.009121162657284243,11,0
000810,创维数字,4,3,0.002222725094886275,0.75,0.004243032193287034,-0.003838196200316001,1.1054755858852923,0.008889381175216204,4,0
688582,芯动联科,12,5,0.0007685582724008272,0.4166666666666667,0.008194298893977714,-0.004535542171582663,1.8066856362440875,0.008866143254163683,11,1
601390,中国中铁,18,12,0.0004849457993424469,0.3888888888888889,0.005038208751621087,-0.002412585170289416,2.0883029596906204,0.008591760523784409,16,2
300007,汉威科技,11,7,0.0007995719081420207,0.45454545454545453,0.0064951962361982085,-0.0039467816985714705,1.6456943231872012,0.008492415695274147,8,3
000921,海信家电,34,15,0.0002689772840291045,0.38235294117647056,0.006946917804089232,-0.0038649858950557357,1.7973979705788947,0.008258779080293044,30,4
000880,潍柴重机,17,11,0.0005078291619053608,0.4117647058823529,0.007250402461003724,-0.004211972147463493,1.7213794885538394,0.00820076304472428,14,3
002457,青龙管业,1,1,0.008138403793183646,1,0.008138403793183646,,,0.008138403793183535,1,0
002734,利民股份,19,10,0.0004410986708645216,0.5263157894736842,0.004549748988187075,-0.00412406834838276,1.1032186190539846,0.008116382711437664,18,1
002443,金洲管道,13,7,0.0006541887293956763,0.5384615384615384,0.007657303298149684,-0.007516111600817332,1.018785205014385,0.008012607362099633,12,1
002185,华天科技,4,2,0.0019743571258679935,0.25,0.013500045776367098,-0.0018675390909650416,7.228788859991689,0.007831786937123386,4,0
300003,乐普医疗,21,10,0.0003925460110463298,0.47619047619047616,0.005654658292818526,-0.004391192426928394,1.2877272829453108,0.007814445207898535,18,3
