symbol,name,tradeCount,tradedDays,averageTradeReturn,winRate,averageWin,averageLoss,profitLossRatio,compoundedSignalReturn,rollingMomentumTrades,tailMomentumTrades
688271,联影医疗,3,3,-0.005368804246121554,0,,-0.005368804246121554,,-0.01604548880670298,2,1
300545,联得装备,2,2,-0.008065250965560988,0,,-0.008065250965560988,,-0.01607368721466995,2,0
300759,康龙化成,2,2,-0.008069762429452843,0,,-0.008069762429452843,,-0.01607787325407084,2,0
300063,天龙集团,3,3,-0.0053841067390597575,0.3333333333333333,0.0014155143005657464,-0.008783917258872509,0.1611484100827516,-0.016104839250645098,3,0
300699,光威复材,2,2,-0.008096731190533835,0,,-0.008096731190533835,,-0.01612813958609738,2,0
000776,广发证券,2,2,-0.008115559654381599,0,,-0.008115559654381599,,-0.016180037532815605,2,0
600160,巨化股份,5,5,-0.0032504678693652035,0.2,0.009121457177244552,-0.006343449131017642,1.4379333685586362,-0.01625506673292032,5,0
600577,精达股份,2,2,-0.008204459092765848,0,,-0.008204459092765848,,-0.01634554618445072,2,0
605499,东鹏饮料,4,4,-0.004086405205607158,0.25,0.01274080313914372,-0.00969547465385745,1.3140979265078736,-0.016433440843116376,4,0
601233,桐昆股份,5,5,-0.0032888477847309075,0.4,0.005460480533620804,-0.009121733330298717,0.5986231274140947,-0.016544040106180047,5,0
600888,新疆众和,5,5,-0.003305383805470008,0.4,0.006342265276563008,-0.009737149860158686,0.6513471978605913,-0.016607734007920705,5,0
300347,泰格医药,8,8,-0.0020575484252496057,0.25,0.013063719978086086,-0.007097971226361503,1.840486465987365,-0.016808989611581948,8,0
300919,中伟新材,3,3,-0.005636264847035979,0,,-0.005636264847035979,,-0.01681616126881802,3,0
002460,赣锋锂业,1,1,-0.016821540809044522,0,,-0.016821540809044522,,-0.016821540809044522,1,0
688503,聚和材料,3,3,-0.005654647493080793,0,,-0.005654647493080793,,-0.016889593893803623,3,0
300438,鹏辉能源,3,3,-0.005713817050002733,0,,-0.005713817050002733,,-0.01704481252861212,3,0
002452,长高电气,4,4,-0.004251422712381936,0.25,0.010600898297754013,-0.009202196382427252,1.1519965296543506,-0.017079290759348775,4,0
