instrumentKey,market,symbol,name,industry,tradeDate,open,high,low,close,previousClose,volume,amount,turnoverRatePct,totalMarketCap,floatMarketCap,peTtm,pb,psTtm,volumeRatio,year
255,SH,600763,通策医疗,医疗服务,2000-01-05,7.83,8.17,7.78,7.96,7.81,341053,2717917,0.845866,1276147200,320947200,-42.730037,6.169162,50.464894,2.17,2000
258,SZ,000063,中兴通讯,通信设备,2000-01-05,29.81,30.33,29.4,29.54,29.89,1923824,57556733.85,1.849831,10176530000,3072160000,33.556485,9.666933,4.342399,2.06,2000
259,SH,600845,宝信软件,互联网服务,2000-01-05,11.12,11.97,10.86,11.82,11,1107224,12699001,8.388061,3099724907.4,156024000,-29.677305,6.385109,12.027,2.85,2000
263,SZ,000807,云铝股份,有色金属,2000-01-05,6.06,6.27,5.99,6.06,6.06,434609,2673625.94,0.543873,1878600000,484254600,-8603.062894,2.52222,2.893336,2.11,2000
265,SZ,000651,格力电器,家电行业,2000-01-05,15.08,15.3,14.88,14.89,15.08,436610,6604201,0.399826,4842228000,1625988000,22.023717,4.309467,1.234161,2.35,2000
272,SH,600000,浦发银行,银行,2000-01-05,25.57,25.98,25.15,25.28,25.57,5252814,134465427,1.641504,60924800000,8089600000,70.889116,15.867995,20.369136,1.81,2000
282,SH,600886,国投电力,电力行业,2000-01-05,8.85,9.3,8.85,8.9,8.91,611624,5571301,0.570808,2507537851.4,953640064.1,-26.202742,2.783691,2.268763,2.58,2000
287,SZ,000069,华侨城Ａ,房地产开发,2000-01-05,8.58,9.15,8.51,8.71,8.53,849740,7518327.3,0.94557,3010176000,782727285.6,76.029877,4.50921,13.431108,4.16,2000
300,SZ,000792,盐湖股份,化肥行业,2000-01-05,11.49,12.26,11.49,11.53,11.75,1436390,17142825.11,2.212031,2546400500,748704447.14,43.082925,5.52523,12.67128,2.47,2000
308,SZ,000786,北新建材,装修建材,2000-01-05,8.53,8.69,8.4,8.46,8.53,321125,2750120.15,0.366533,2201715000,741193713,32.18066,3.048687,5.776995,2.28,2000
311,SZ,000938,紫光股份,互联网服务,2000-01-05,60.92,61.08,58.45,58.68,60.92,1874354,112248180.57,4.685885,7557984000,2347200000,170.804492,99.308254,18.472813,2.08,2000
315,SZ,000538,云南白药,中药,2000-01-05,11.25,11.5,11,11.26,11.24,878864,9875617.1,1.509764,2092310409.76,655467120,76.707588,7.769433,13.563889,1.25,2000
316,SH,600674,川投能源,电力行业,2000-01-05,6.61,6.79,6.6,6.65,6.69,315720,2114026,0.326451,1605178928.5,643140652,133.44813,3.642948,6.764335,0.73,2000
326,SH,600702,舍得酒业,酿酒行业,2000-01-05,9.68,10,9.6,9.66,9.66,388595,3821316,0.339913,2881311384,1104350520,30.786661,2.40032,3.477147,2.69,2000
328,SZ,000661,长春高新,生物制品,2000-01-05,9.7,9.95,9.52,9.66,9.72,685750,6719065.29,0.859427,1944814666.2,770786537.22,42.104591,2.738383,6.604811,2.62,2000
332,SZ,000728,国元证券,证券,2000-01-05,5.45,5.65,5.38,5.43,5.45,484460,2679695.4,0.465827,1874490300,564720000,-181.955542,1.728663,2.324721,1.97,2000
347,SZ,000617,中油资本,多元金融,2000-01-05,8.1,8.65,8.1,8.29,8.09,566930,4774484.5,1.7444,862160000,269425000,-221.670053,4.432108,4.720123,4.35,2000
348,SZ,000858,五 粮 液,酿酒行业,2000-01-05,30.3,31.6,30.17,30.38,30.1,1472643,45384980.4,1.227202,14582400000,3645600000,23.617214,6.978232,4.160686,3.78,2000
352,SZ,000568,泸州老窖,酿酒行业,2000-01-05,9.35,9.38,9,9.16,9.2,342349,3161455.94,0.278029,4478640936,1127908356,24.625013,3.190971,4.351975,2.23,2000
355,SH,600705,中航产融,多元金融,2000-01-05,8.88,9.56,8.83,9.05,8.69,10327685,95771640,7.415223,3035595888,1260455040,31.874553,5.345943,10.56289,10.03,2000
363,SH,600056,中国医药,医药商业,2000-01-05,16.55,16.8,16.4,16.52,16.55,304918,5074540,1.016393,1982400000,495600000,44.286319,4.91122,1.590287,1.83,2000
375,SZ,000783,长江证券,证券,2000-01-05,4.31,4.71,4.31,4.47,4.29,4590220,20806424.69,1.963481,5160366168.51,1044995035.5,23.47836,2.320754,2.180557,3.55,2000
381,SZ,000003,PT金田A,综合行业,2000-01-05,5.75,5.88,5.6,5.68,5.74,1934867,11129075.86,1.00856,1893902757.12,1089676754.32,-8.403996,3.996378,3.606851,1.56,2000
382,SZ,000004,国华退,软件开发,2000-01-05,8.75,9.05,8.51,9.02,8.74,570721,5044000.17,1.370041,757469689.68,375748196.56,-9.124702,10.775734,16.521422,1.27,2000
383,SZ,000005,ST星源,环保行业,2000-01-05,6.25,6.47,6.12,6.25,6.24,1258719,7954400.57,0.512446,3237609375,1535184468.75,16.789696,3.183505,86.085929,2.15,2000
384,SZ,000006,深振业Ａ,房地产开发,2000-01-05,9.7,9.9,9.56,9.61,9.7,672059,6533268.86,0.426082,2437015593.13,1515784569.64,23.486181,2.128289,1.390031,2.77,2000
385,SZ,000007,全新好,房地产服务,2000-01-05,8.28,8.46,8.16,8.25,8.28,703294,5863313.08,0.883969,1184647728,656377928.25,32.484437,3.301018,3.996786,2.6,2000
386,SZ,000008,神州高铁,交运设备,2000-01-05,45,45.79,44.92,45.65,44.91,194316,8835039.36,0.550617,3362268945.2,1611014657.45,-70.92037,34.464739,33.413126,0.99,2000
387,SZ,000009,中国宝安,综合行业,2000-01-05,3.6,3.68,3.55,3.6,3.59,3447232,12515116.16,0.594652,3451716151.2,2086941060,-9.027843,2.845558,5.372687,2.47,2000
388,SZ,000010,*ST美丽,工程建设,2000-01-05,7.47,7.8,7.47,7.58,7.47,565997,4330341.71,1.143408,1114392255.84,375216624.92,1234.958651,6.262634,2.19327,1.83,2000
409,SZ,000011,深物业A,房地产开发,2000-01-05,6.6,6.98,6.6,6.76,6.72,524440,3581047.63,0.574068,3662562423,617559800,241.469663,6.626976,5.695747,1.91,2000
410,SZ,000012,南  玻Ａ,玻璃玻纤,2000-01-05,5.5,5.63,5.4,5.53,5.47,482520,2667417.39,0.45325,3743674050.48,588711462.57,513.734822,1.929513,4.314794,2.85,2000
411,SZ,000013,*ST石化A,石油行业,2000-01-05,8.44,9.27,8.42,9.2,8.43,2309913,21103885.78,5.400779,2375953498,393483990.8,351.692619,3.582191,0.880811,8.83,2000
412,SZ,000014,沙河股份,房地产开发,2000-01-05,6.39,6.58,6.35,6.56,6.39,675191,4378158.67,1.506035,588082680,294100216,-4.162319,20.856536,4.560664,1.61,2000
413,SZ,000015,PT中浩A,电子元件,2000-01-05,5.6,5.83,5.4,5.83,5.55,1217796,6872009.91,4.640213,916554238.6,153004852,-2.082542,-2.099217,18.102064,1.75,2000
414,SZ,000016,*ST康佳A,家电行业,2000-01-05,16.26,16.45,15.99,16,16.26,2697120,43801380.92,1.323845,8756165152,3259740768,18.828959,3.969142,0.962605,2.75,2000
415,SZ,000017,深中华A,珠宝首饰,2000-01-05,5.64,5.83,5.47,5.72,5.64,3208429,18270023.57,4.19729,2742356777.16,437239545.6,-3.979016,12.063926,38.73906,1.49,2000
416,SZ,000018,神城A退,装修装饰,2000-01-05,12.6,13.48,12.3,13.06,12.52,712215,9313908.69,3.92578,2090603765.48,236934520,438.387931,7.048138,8.724102,3.45,2000
417,SZ,000019,深粮控股,贸易行业,2000-01-05,10.75,11.1,10.57,10.96,10.79,382784,4183922.2,1.245652,1827116392,336796416,54.834006,6.089323,20.378174,4.08,2000
418,SZ,000020,深华发Ａ,光学光电子,2000-01-05,7.35,7.63,7.25,7.58,7.32,778070,5791997.82,1.560976,2146361896,377825858,-78.311033,6.796454,13.052502,1.38,2000
