tradeDate,factor,label,category,ic,coverage,universe
2015-07-23,grossMargin,毛利率,盈利,-0.0860881078937425,1750,1857
2015-07-23,ocfToRevenue,经营现金流/营收,现金流,-0.0008509521627064332,1750,1857
2015-07-23,fcfToEv,自由现金流/企业价值,现金流,-0.031668567691758555,1713,1857
2015-07-23,debtToAssets,资产负债率,质量,-0.07565577920994043,1750,1857
2015-07-23,receivablesTurnover,应收账款周转率,质量,-0.009111771122445366,1713,1857
2015-07-23,inventoryTurnover,存货周转率,质量,0.0070816383947896345,1708,1857
2015-07-23,logMarketCap,总市值(对数),规模,0.06643350309453668,1857,1857
2015-07-23,logRevenue,营业收入(对数),规模,0.13470073634372637,1750,1857
2015-07-23,logAssets,总资产(对数),规模,0.12235100839944867,1750,1857
2015-07-23,turnover,换手率,换手率,0.1672832677484421,1857,1857
2015-07-23,turnover20,20日平均换手率,换手率,0.12549139601911213,1857,1857
2015-07-23,turnoverStd20,20日换手率标准差,换手率,0.11227163897432345,1857,1857
2015-07-30,roe,ROE,盈利,0.06018281189929458,1762,1870
2015-07-30,grossMargin,毛利率,盈利,0.0305769037704345,1762,1870
2015-07-30,ocfToRevenue,经营现金流/营收,现金流,0.006575518217113457,1762,1870
2015-07-30,fcfToEv,自由现金流/企业价值,现金流,0.006986293017302284,1725,1870
2015-07-30,debtToAssets,资产负债率,质量,0.06694352833882598,1762,1870
2015-07-30,receivablesTurnover,应收账款周转率,质量,0.034216074316660315,1725,1870
2015-07-30,inventoryTurnover,存货周转率,质量,0.06988470265256545,1720,1870
2015-07-30,logMarketCap,总市值(对数),规模,-0.013274069905328012,1870,1870
2015-07-30,logRevenue,营业收入(对数),规模,0.09505166556791135,1762,1870
2015-07-30,logAssets,总资产(对数),规模,0.10760369875917675,1762,1870
2015-07-30,turnover,换手率,换手率,0.2466109607419765,1870,1870
2015-07-30,turnover20,20日平均换手率,换手率,0.11131955553638016,1870,1870
2015-07-30,turnoverStd20,20日换手率标准差,换手率,0.15068007764631142,1870,1870
2015-08-06,roe,ROE,盈利,-0.08337891110090838,1763,1875
2015-08-06,grossMargin,毛利率,盈利,-0.09520656118732587,1763,1875
2015-08-06,ocfToRevenue,经营现金流/营收,现金流,0.06052927305760557,1763,1875
2015-08-06,fcfToEv,自由现金流/企业价值,现金流,-0.03320309232144955,1726,1875
2015-08-06,debtToAssets,资产负债率,质量,-0.02534458640015579,1763,1875
2015-08-06,receivablesTurnover,应收账款周转率,质量,-0.09399822654427473,1725,1875
2015-08-06,inventoryTurnover,存货周转率,质量,-0.1417628098346508,1719,1875
2015-08-06,logMarketCap,总市值(对数),规模,-0.254605400975771,1875,1875
2015-08-06,logRevenue,营业收入(对数),规模,-0.1651749363861851,1763,1875
2015-08-06,logAssets,总资产(对数),规模,-0.20764505866195979,1763,1875
2015-08-06,turnover,换手率,换手率,0.11138797889786954,1875,1875
2015-08-06,turnover20,20日平均换手率,换手率,0.001762856120972454,1875,1875
2015-08-06,turnoverStd20,20日换手率标准差,换手率,0.05387943884117194,1875,1875
2015-08-13,roe,ROE,盈利,-0.07502672436820401,1773,1884
2015-08-13,grossMargin,毛利率,盈利,-0.05416473494545847,1773,1884
2015-08-13,ocfToRevenue,经营现金流/营收,现金流,0.0575811834122819,1773,1884
2015-08-13,fcfToEv,自由现金流/企业价值,现金流,-0.021829954852824348,1736,1884
2015-08-13,debtToAssets,资产负债率,质量,-0.037829826324914446,1773,1884
2015-08-13,receivablesTurnover,应收账款周转率,质量,-0.12513157752222379,1735,1884
2015-08-13,inventoryTurnover,存货周转率,质量,-0.07659053710663366,1730,1884
2015-08-13,logMarketCap,总市值(对数),规模,-0.178434598849692,1884,1884
2015-08-13,logRevenue,营业收入(对数),规模,-0.05875362347303035,1773,1884
2015-08-13,logAssets,总资产(对数),规模,-0.06062626259836154,1773,1884
2015-08-13,turnover,换手率,换手率,0.14222423300513523,1884,1884
2015-08-13,turnover20,20日平均换手率,换手率,0.11337803025939454,1884,1884
2015-08-13,turnoverStd20,20日换手率标准差,换手率,0.12832118826261302,1884,1884
2015-08-20,roe,ROE,盈利,0.14891302217771835,1795,1907
2015-08-20,grossMargin,毛利率,盈利,0.07299086164242075,1795,1907
2015-08-20,ocfToRevenue,经营现金流/营收,现金流,-0.028688968860286507,1795,1907
2015-08-20,fcfToEv,自由现金流/企业价值,现金流,0.021640825620146343,1758,1907
2015-08-20,debtToAssets,资产负债率,质量,0.0011649934308726635,1795,1907
2015-08-20,receivablesTurnover,应收账款周转率,质量,0.0570183151013129,1757,1907
2015-08-20,inventoryTurnover,存货周转率,质量,0.09335715047290025,1752,1907
2015-08-20,logMarketCap,总市值(对数),规模,0.08458907991576003,1907,1907
2015-08-20,logRevenue,营业收入(对数),规模,0.19467826938793314,1795,1907
2015-08-20,logAssets,总资产(对数),规模,0.1793020638093841,1795,1907
2015-08-20,turnover,换手率,换手率,0.23008597104466097,1907,1907
2015-08-20,turnover20,20日平均换手率,换手率,0.1582813979515142,1907,1907
2015-08-20,turnoverStd20,20日换手率标准差,换手率,0.13757940408115524,1907,1907
2015-08-27,roe,ROE,盈利,0.07194628081962576,1787,1889
2015-08-27,grossMargin,毛利率,盈利,-0.0016714397295191272,1787,1889
2015-08-27,ocfToRevenue,经营现金流/营收,现金流,-0.007997736192303193,1787,1889
2015-08-27,fcfToEv,自由现金流/企业价值,现金流,0.008897967263919105,1749,1889
2015-08-27,debtToAssets,资产负债率,质量,0.03618209455874621,1787,1889
2015-08-27,receivablesTurnover,应收账款周转率,质量,0.0702229738599418,1749,1889
2015-08-27,inventoryTurnover,存货周转率,质量,0.0482419640105067,1743,1889
2015-08-27,logMarketCap,总市值(对数),规模,0.25141303367662504,1889,1889
2015-08-27,logRevenue,营业收入(对数),规模,0.28511059686097584,1787,1889
2015-08-27,logAssets,总资产(对数),规模,0.3084794025580803,1787,1889
2015-08-27,turnover,换手率,换手率,0.21000862435480205,1889,1889
2015-08-27,turnover20,20日平均换手率,换手率,0.1873232833472327,1889,1889
2015-08-27,turnoverStd20,20日换手率标准差,换手率,0.2045432754867332,1889,1889
2015-09-07,roe,ROE,盈利,-0.07846648141681135,1794,1899
2015-09-07,grossMargin,毛利率,盈利,-0.012705768461792895,1794,1899
2015-09-07,ocfToRevenue,经营现金流/营收,现金流,0.0067504623297782096,1794,1899
2015-09-07,fcfToEv,自由现金流/企业价值,现金流,-0.04641184136424826,1755,1899
2015-09-07,debtToAssets,资产负债率,质量,0.020578444543366513,1794,1899
2015-09-07,receivablesTurnover,应收账款周转率,质量,-0.06693427657671029,1756,1899
2015-09-07,inventoryTurnover,存货周转率,质量,-0.07341956797051992,1750,1899
2015-09-07,logMarketCap,总市值(对数),规模,-0.18258881176423092,1899,1899
2015-09-07,logRevenue,营业收入(对数),规模,-0.1954697714812262,1794,1899
2015-09-07,logAssets,总资产(对数),规模,-0.22511775856943167,1794,1899
2015-09-07,turnover,换手率,换手率,-0.07398285533094218,1899,1899
2015-09-07,turnover20,20日平均换手率,换手率,-0.09554611787211008,1899,1899
2015-09-07,turnoverStd20,20日换手率标准差,换手率,-0.054402296752335925,1899,1899
2015-09-14,roe,ROE,盈利,0.09616302057403112,1819,1926
2015-09-14,grossMargin,毛利率,盈利,0.0793680352721303,1819,1926
2015-09-14,ocfToRevenue,经营现金流/营收,现金流,0.007017075055964542,1819,1926
2015-09-14,fcfToEv,自由现金流/企业价值,现金流,-0.03820053330900336,1781,1926
2015-09-14,debtToAssets,资产负债率,质量,0.08707231684985377,1819,1926
2015-09-14,receivablesTurnover,应收账款周转率,质量,0.00445118471309325,1778,1926
2015-09-14,inventoryTurnover,存货周转率,质量,-0.03200845490343441,1772,1926
2015-09-14,logMarketCap,总市值(对数),规模,-0.15643962586248306,1926,1926
2015-09-14,logRevenue,营业收入(对数),规模,-0.16615467983543758,1819,1926
2015-09-14,logAssets,总资产(对数),规模,-0.17584885338469372,1819,1926
2015-09-14,turnover,换手率,换手率,0.034231843370972646,1926,1926
2015-09-14,turnover20,20日平均换手率,换手率,0.04320008713226519,1926,1926
2015-09-14,turnoverStd20,20日换手率标准差,换手率,0.1513775917698641,1926,1926
2015-09-21,roe,ROE,盈利,0.04603950237910132,1838,1944
2015-09-21,grossMargin,毛利率,盈利,0.08915561939113655,1838,1944
2015-09-21,ocfToRevenue,经营现金流/营收,现金流,0.02129090868700179,1838,1944
2015-09-21,fcfToEv,自由现金流/企业价值,现金流,0.024246777118576198,1800,1944
2015-09-21,debtToAssets,资产负债率,质量,0.07171225768462577,1838,1944
2015-09-21,receivablesTurnover,应收账款周转率,质量,-0.041462897120441045,1797,1944
2015-09-21,inventoryTurnover,存货周转率,质量,0.03088655344451762,1791,1944
2015-09-21,logMarketCap,总市值(对数),规模,-0.2134646310428639,1944,1944
2015-09-21,logRevenue,营业收入(对数),规模,-0.24875461742312135,1838,1944
2015-09-21,logAssets,总资产(对数),规模,-0.2563123054723248,1838,1944
2015-09-21,turnover,换手率,换手率,0.009831163402191872,1944,1944
2015-09-21,turnover20,20日平均换手率,换手率,0.006576541525646298,1944,1944
2015-09-21,turnoverStd20,20日换手率标准差,换手率,0.036292567073493376,1944,1944
2015-09-28,roe,ROE,盈利,0.07649408975298158,1840,1950
2015-09-28,grossMargin,毛利率,盈利,0.05127092835328741,1840,1950
2015-09-28,ocfToRevenue,经营现金流/营收,现金流,-0.006771848652522754,1840,1950
2015-09-28,fcfToEv,自由现金流/企业价值,现金流,-0.023834922331510612,1801,1950
2015-09-28,debtToAssets,资产负债率,质量,0.029709650642793333,1840,1950
2015-09-28,receivablesTurnover,应收账款周转率,质量,0.03554509632436938,1797,1950
2015-09-28,inventoryTurnover,存货周转率,质量,0.056059185861122365,1791,1950
2015-09-28,logMarketCap,总市值(对数),规模,-0.16457127922925788,1950,1950
2015-09-28,logRevenue,营业收入(对数),规模,-0.15694870447783366,1839,1950
2015-09-28,logAssets,总资产(对数),规模,-0.15510922151697332,1840,1950
2015-09-28,turnover,换手率,换手率,0.08081410246464289,1950,1950
2015-09-28,turnover20,20日平均换手率,换手率,-0.000708627925082049,1950,1950
2015-09-28,turnoverStd20,20日换手率标准差,换手率,0.09182253464176472,1950,1950
2015-10-12,roe,ROE,盈利,-0.03623162523228315,1849,1964
2015-10-12,grossMargin,毛利率,盈利,-0.019560833709780186,1849,1964
2015-10-12,ocfToRevenue,经营现金流/营收,现金流,-0.004558025065803957,1849,1964
2015-10-12,fcfToEv,自由现金流/企业价值,现金流,0.017832263557437326,1811,1964
2015-10-12,debtToAssets,资产负债率,质量,-0.015937870795486742,1849,1964
2015-10-12,receivablesTurnover,应收账款周转率,质量,-0.05835258280484726,1804,1964
2015-10-12,inventoryTurnover,存货周转率,质量,-0.01937235645392156,1797,1964
2015-10-12,logMarketCap,总市值(对数),规模,-0.15810832043083084,1964,1964
2015-10-12,logRevenue,营业收入(对数),规模,-0.15707423313330968,1848,1964
2015-10-12,logAssets,总资产(对数),规模,-0.15398030572761934,1849,1964
2015-10-12,turnover,换手率,换手率,-0.08998580592662501,1964,1964
2015-10-12,turnover20,20日平均换手率,换手率,-0.1059115565163659,1964,1964
2015-10-12,turnoverStd20,20日换手率标准差,换手率,-0.09738249247842841,1964,1964
2015-10-19,roe,ROE,盈利,0.04278748672465084,1829,1946
2015-10-19,grossMargin,毛利率,盈利,0.07814644597196405,1829,1946
2015-10-19,ocfToRevenue,经营现金流/营收,现金流,-0.005616214758733692,1829,1946
2015-10-19,fcfToEv,自由现金流/企业价值,现金流,-0.04283623147376854,1793,1946
2015-10-19,debtToAssets,资产负债率,质量,0.06492262602544716,1829,1946
2015-10-19,receivablesTurnover,应收账款周转率,质量,-0.01708292354874682,1783,1946
2015-10-19,inventoryTurnover,存货周转率,质量,0.0013465240867050784,1776,1946
2015-10-19,logMarketCap,总市值(对数),规模,-0.16449136769832767,1946,1946
2015-10-19,logRevenue,营业收入(对数),规模,-0.13962604849991955,1828,1946
2015-10-19,logAssets,总资产(对数),规模,-0.15355447245870266,1829,1946
2015-10-19,turnover,换手率,换手率,0.14786736208382642,1946,1946
2015-10-19,turnover20,20日平均换手率,换手率,0.07681045289543252,1946,1946
2015-10-19,turnoverStd20,20日换手率标准差,换手率,0.15196403367857203,1946,1946
2015-10-26,roe,ROE,盈利,0.044230073043728425,1858,1979
2015-10-26,grossMargin,毛利率,盈利,0.020901441687455037,1858,1979
2015-10-26,ocfToRevenue,经营现金流/营收,现金流,0.01779000144690154,1858,1979
2015-10-26,fcfToEv,自由现金流/企业价值,现金流,-0.002327888087976727,1821,1979
2015-10-26,debtToAssets,资产负债率,质量,-0.001001753509700414,1858,1979
2015-10-26,receivablesTurnover,应收账款周转率,质量,-0.08630297443514864,1811,1979
2015-10-26,inventoryTurnover,存货周转率,质量,-0.01649353993982245,1804,1979
2015-10-26,logMarketCap,总市值(对数),规模,-0.1347676969019304,1979,1979
2015-10-26,logRevenue,营业收入(对数),规模,-0.046020586888764654,1857,1979
2015-10-26,logAssets,总资产(对数),规模,-0.04653146671642069,1858,1979
2015-10-26,turnover,换手率,换手率,0.268478881461729,1979,1979
2015-10-26,turnover20,20日平均换手率,换手率,0.2346734341374294,1979,1979
2015-10-26,turnoverStd20,20日换手率标准差,换手率,0.2561889661153373,1979,1979
2015-11-02,roe,ROE,盈利,0.017355556156006743,1880,2000
2015-11-02,grossMargin,毛利率,盈利,0.04795417893285702,1880,2000
2015-11-02,ocfToRevenue,经营现金流/营收,现金流,0.06613470306107432,1880,2000
2015-11-02,fcfToEv,自由现金流/企业价值,现金流,-0.016026015908345355,1844,2000
2015-11-02,debtToAssets,资产负债率,质量,0.0523555234669594,1880,2000
2015-11-02,receivablesTurnover,应收账款周转率,质量,-0.019005827553480625,1832,2000
2015-11-02,inventoryTurnover,存货周转率,质量,-0.046033982815664995,1827,2000
2015-11-02,logMarketCap,总市值(对数),规模,-0.12239933636378203,2000,2000
2015-11-02,logRevenue,营业收入(对数),规模,-0.15547222741261124,1879,2000
2015-11-02,logAssets,总资产(对数),规模,-0.1318826574150916,1880,2000
2015-11-02,turnover,换手率,换手率,0.0036992691455358753,2000,2000
2015-11-02,turnover20,20日平均换手率,换手率,-0.06396848940105887,2000,2000
2015-11-02,turnoverStd20,20日换手率标准差,换手率,0.008296242335948584,2000,2000
2015-11-09,roe,ROE,盈利,-0.013520161296700433,1901,2025
2015-11-09,grossMargin,毛利率,盈利,0.0030230672506285617,1901,2025
2015-11-09,ocfToRevenue,经营现金流/营收,现金流,0.021074341313070337,1901,2025
2015-11-09,fcfToEv,自由现金流/企业价值,现金流,-0.022207238805713375,1865,2025
2015-11-09,debtToAssets,资产负债率,质量,0.018693699108475622,1901,2025
2015-11-09,receivablesTurnover,应收账款周转率,质量,-0.04467135560941409,1850,2025
2015-11-09,inventoryTurnover,存货周转率,质量,-0.032650170302281976,1844,2025
2015-11-09,logMarketCap,总市值(对数),规模,-0.2960030050946643,2025,2025
2015-11-09,logRevenue,营业收入(对数),规模,-0.2399523586355008,1900,2025
2015-11-09,logAssets,总资产(对数),规模,-0.2746008599385116,1901,2025
2015-11-09,turnover,换手率,换手率,0.056347567713155626,2025,2025
2015-11-09,turnover20,20日平均换手率,换手率,0.007809645773439925,2025,2025
2015-11-09,turnoverStd20,20日换手率标准差,换手率,0.05325295351389381,2025,2025
2015-11-16,roe,ROE,盈利,0.003569768988168937,1920,2040
2015-11-16,grossMargin,毛利率,盈利,-0.006993274789615053,1920,2040
2015-11-16,ocfToRevenue,经营现金流/营收,现金流,0.02220296877718299,1920,2040
2015-11-16,fcfToEv,自由现金流/企业价值,现金流,0.014913536355791738,1885,2040
2015-11-16,debtToAssets,资产负债率,质量,0.006839039729820398,1920,2040
2015-11-16,receivablesTurnover,应收账款周转率,质量,-0.05127843702393451,1869,2040
2015-11-16,inventoryTurnover,存货周转率,质量,-0.011709680399460923,1863,2040
2015-11-16,logMarketCap,总市值(对数),规模,-0.16118631129864341,2040,2040
2015-11-16,logRevenue,营业收入(对数),规模,-0.037530732511292436,1919,2040
2015-11-16,logAssets,总资产(对数),规模,-0.04027272907827466,1920,2040
2015-11-16,turnover,换手率,换手率,0.18652960343505423,2040,2040
2015-11-16,turnover20,20日平均换手率,换手率,0.13716137995220737,2040,2040
2015-11-16,turnoverStd20,20日换手率标准差,换手率,0.13844231292957568,2040,2040
2015-11-23,roe,ROE,盈利,0.09614400305404026,1931,2054
2015-11-23,grossMargin,毛利率,盈利,0.04653418511555303,1931,2054
2015-11-23,ocfToRevenue,经营现金流/营收,现金流,0.08877844949708191,1931,2054
2015-11-23,fcfToEv,自由现金流/企业价值,现金流,0.005408369574752175,1894,2054
2015-11-23,debtToAssets,资产负债率,质量,0.012463062712303513,1931,2054
2015-11-23,receivablesTurnover,应收账款周转率,质量,-0.062105340837930796,1878,2054
